time;thread;label;success;code;latency;bytes;msg
2025-11-22 23:18:37.352;Step load 1-6;Get popular movies;true;200;78;13625;OK
2025-11-22 23:18:36.924;Step load 1-17;Delete movie rating;true;200;529;710;OK
2025-11-22 23:18:37.398;Step load 1-14;Get movie;true;200;74;2610;OK
2025-11-22 23:18:37.208;Step load 1-9;Rate movie;true;201;282;635;Created
2025-11-22 23:18:37.420;Step load 1-5;Get popular movies;true;200;77;13625;OK
2025-11-22 23:18:37.432;Step load 1-6;Get movie;true;200;72;2345;OK
2025-11-22 23:18:37.314;Step load 1-12;Delete movie rating;true;200;197;710;OK
2025-11-22 23:18:36.956;Step load 1-1;Delete movie rating;true;200;565;710;OK
2025-11-22 23:18:37.245;Step load 1-16;Delete movie rating;true;200;309;710;OK
2025-11-22 23:18:37.498;Step load 1-5;Get movie;true;200;73;2183;OK
2025-11-22 23:18:37.170;Step load 1-10;Get user session;true;200;416;712;OK
2025-11-22 23:18:37.132;Step load 1-7;Rate movie;true;201;472;635;Created
2025-11-22 23:18:37.264;Step load 1-4;Rate movie;true;201;365;635;Created
2025-11-22 23:18:37.244;Step load 1-20;Get user session;true;200;416;712;OK
2025-11-22 23:18:37.587;Step load 1-10;Get popular movies;true;200;78;13625;OK
2025-11-22 23:18:37.139;Step load 1-18;Delete movie rating;true;200;534;710;OK
2025-11-22 23:18:37.166;Step load 1-2;Get user session;true;200;542;712;OK
2025-11-22 23:18:37.666;Step load 1-10;Get movie;true;200;70;2345;OK
2025-11-22 23:18:37.406;Step load 1-13;Rate movie;true;201;330;635;Created
2025-11-22 23:18:37.661;Step load 1-20;Get popular movies;true;200;76;13625;OK
2025-11-22 23:18:37.108;Step load 1-3;Get user session;true;200;656;712;OK
2025-11-22 23:18:37.474;Step load 1-14;Rate movie;true;201;300;635;Created
2025-11-22 23:18:37.709;Step load 1-2;Get popular movies;true;200;77;13625;OK
2025-11-22 23:18:37.491;Step load 1-9;Delete movie rating;true;200;315;710;OK
2025-11-22 23:18:37.739;Step load 1-20;Get movie;true;200;84;1870;OK
2025-11-22 23:18:37.765;Step load 1-3;Get popular movies;true;200;86;13625;OK
2025-11-22 23:18:37.788;Step load 1-2;Get movie;true;200;73;1496;OK
2025-11-22 23:18:37.382;Step load 1-11;Get user session;true;200;478;712;OK
2025-11-22 23:18:37.632;Step load 1-4;Delete movie rating;true;200;245;710;OK
2025-11-22 23:18:37.505;Step load 1-6;Rate movie;true;201;371;635;Created
2025-11-22 23:18:37.387;Step load 1-19;Get user session;true;200;535;712;OK
2025-11-22 23:18:37.853;Step load 1-3;Get movie;true;200;70;2345;OK
2025-11-22 23:18:37.279;Step load 1-15;Get user session;true;200;661;712;OK
2025-11-22 23:18:37.862;Step load 1-11;Get popular movies;true;200;87;13625;OK
2025-11-22 23:18:37.455;Step load 1-17;Get user session;true;200;499;712;OK
2025-11-22 23:18:37.523;Step load 1-1;Get user session;true;200;468;712;OK
2025-11-22 23:18:37.573;Step load 1-5;Rate movie;true;201;446;635;Created
2025-11-22 23:18:37.923;Step load 1-19;Get popular movies;true;200;95;13625;OK
2025-11-22 23:18:37.513;Step load 1-12;Get user session;true;200;514;712;OK
2025-11-22 23:18:37.951;Step load 1-11;Get movie;true;200;76;2134;OK
2025-11-22 23:18:37.941;Step load 1-15;Get popular movies;true;200;86;13625;OK
2025-11-22 23:18:37.955;Step load 1-17;Get popular movies;true;200;78;13625;OK
2025-11-22 23:18:37.607;Step load 1-7;Delete movie rating;true;200;456;710;OK
2025-11-22 23:18:37.993;Step load 1-1;Get popular movies;true;200;79;13625;OK
2025-11-22 23:18:37.737;Step load 1-10;Rate movie;true;201;357;635;Created
2025-11-22 23:18:38.020;Step load 1-19;Get movie;true;200;77;2183;OK
2025-11-22 23:18:38.029;Step load 1-15;Get movie;true;200;72;1496;OK
2025-11-22 23:18:38.035;Step load 1-17;Get movie;true;200;85;2418;OK
2025-11-22 23:18:38.028;Step load 1-12;Get popular movies;true;200;92;13625;OK
2025-11-22 23:18:37.556;Step load 1-16;Get user session;true;200;578;712;OK
2025-11-22 23:18:38.074;Step load 1-1;Get movie;true;200;74;3103;OK
2025-11-22 23:18:37.807;Step load 1-9;Get user session;true;200;346;712;OK
2025-11-22 23:18:37.925;Step load 1-3;Rate movie;true;201;233;635;Created
2025-11-22 23:18:38.121;Step load 1-12;Get movie;true;200;77;2237;OK
2025-11-22 23:18:37.738;Step load 1-13;Delete movie rating;true;200;466;710;OK
2025-11-22 23:18:38.135;Step load 1-16;Get popular movies;true;200;80;13625;OK
2025-11-22 23:18:38.154;Step load 1-9;Get popular movies;true;200;76;13625;OK
2025-11-22 23:18:38.021;Step load 1-5;Delete movie rating;true;200;214;710;OK
2025-11-22 23:18:37.776;Step load 1-14;Delete movie rating;true;200;494;710;OK
2025-11-22 23:18:38.217;Step load 1-16;Get movie;true;200;73;2678;OK
2025-11-22 23:18:38.096;Step load 1-10;Delete movie rating;true;200;195;710;OK
2025-11-22 23:18:37.878;Step load 1-4;Get user session;true;200;428;712;OK
2025-11-22 23:18:38.232;Step load 1-9;Get movie;true;200;74;2134;OK
2025-11-22 23:18:38.103;Step load 1-15;Rate movie;true;201;262;635;Created
2025-11-22 23:18:38.307;Step load 1-4;Get popular movies;true;200;79;13625;OK
2025-11-22 23:18:38.099;Step load 1-19;Rate movie;true;201;289;635;Created
2025-11-22 23:18:37.825;Step load 1-20;Rate movie;true;201;576;635;Created
2025-11-22 23:18:37.863;Step load 1-2;Rate movie;true;201;551;635;Created
2025-11-22 23:18:38.388;Step load 1-4;Get movie;true;200;73;2678;OK
2025-11-22 23:18:37.880;Step load 1-6;Delete movie rating;true;200;612;710;OK
2025-11-22 23:18:38.291;Step load 1-16;Rate movie;true;201;201;635;Created
2025-11-22 23:18:38.307;Step load 1-9;Rate movie;true;201;204;635;Created
2025-11-22 23:18:38.065;Step load 1-7;Get user session;true;200;500;712;OK
2025-11-22 23:18:37.675;Step load 1-18;Get user session;true;200;891;712;OK
2025-11-22 23:18:38.205;Step load 1-13;Get user session;true;200;383;712;OK
2025-11-22 23:18:38.403;Step load 1-20;Delete movie rating;true;200;225;710;OK
2025-11-22 23:18:38.029;Step load 1-11;Rate movie;true;201;609;635;Created
2025-11-22 23:18:38.567;Step load 1-7;Get popular movies;true;200;79;13625;OK
2025-11-22 23:18:38.367;Step load 1-15;Delete movie rating;true;200;282;710;OK
2025-11-22 23:18:38.567;Step load 1-18;Get popular movies;true;200;82;13625;OK
2025-11-22 23:18:38.589;Step load 1-13;Get popular movies;true;200;82;13625;OK
2025-11-22 23:18:38.121;Step load 1-17;Rate movie;true;201;583;635;Created
2025-11-22 23:18:38.462;Step load 1-4;Rate movie;true;201;247;635;Created
2025-11-22 23:18:38.648;Step load 1-7;Get movie;true;200;75;2384;OK
2025-11-22 23:18:38.650;Step load 1-18;Get movie;true;200;74;2384;OK
2025-11-22 23:18:38.390;Step load 1-19;Delete movie rating;true;200;336;710;OK
2025-11-22 23:18:38.672;Step load 1-13;Get movie;true;200;76;2427;OK
2025-11-22 23:18:38.151;Step load 1-1;Rate movie;true;201;645;635;Created
2025-11-22 23:18:38.272;Step load 1-14;Get user session;true;200;524;712;OK
2025-11-22 23:18:38.160;Step load 1-3;Delete movie rating;true;200;684;710;OK
2025-11-22 23:18:38.416;Step load 1-2;Delete movie rating;true;200;444;710;OK
2025-11-22 23:18:38.797;Step load 1-14;Get popular movies;true;200;76;13625;OK
2025-11-22 23:18:38.200;Step load 1-12;Rate movie;true;201;720;635;Created
2025-11-22 23:18:38.724;Step load 1-7;Rate movie;true;201;201;635;Created
2025-11-22 23:18:38.495;Step load 1-16;Delete movie rating;true;200;437;710;OK
2025-11-22 23:18:38.874;Step load 1-14;Get movie;true;200;71;2237;OK
2025-11-22 23:18:38.237;Step load 1-5;Get user session;true;200;755;712;OK
2025-11-22 23:18:38.631;Step load 1-20;Get user session;true;200;367;712;OK
2025-11-22 23:18:38.711;Step load 1-4;Delete movie rating;true;200;314;710;OK
2025-11-22 23:18:38.293;Step load 1-10;Get user session;true;200;773;712;OK
2025-11-22 23:18:38.707;Step load 1-17;Get user session;true;200;360;712;OK
2025-11-22 23:18:38.993;Step load 1-5;Get popular movies;true;200;76;13625;OK
2025-11-22 23:18:38.998;Step load 1-20;Get popular movies;true;200;80;13625;OK
2025-11-22 23:18:38.726;Step load 1-18;Rate movie;true;201;356;635;Created
2025-11-22 23:18:38.513;Step load 1-9;Delete movie rating;true;200;613;710;OK
2025-11-22 23:18:39.070;Step load 1-5;Get movie;true;200;70;1649;OK
2025-11-22 23:18:39.068;Step load 1-17;Get popular movies;true;200;74;13625;OK
2025-11-22 23:18:39.067;Step load 1-10;Get popular movies;true;200;82;13625;OK
2025-11-22 23:18:39.080;Step load 1-20;Get movie;true;200;73;1870;OK
2025-11-22 23:18:38.947;Step load 1-14;Rate movie;true;201;215;635;Created
2025-11-22 23:18:38.642;Step load 1-11;Delete movie rating;true;200;561;710;OK
2025-11-22 23:18:39.144;Step load 1-17;Get movie;true;200;69;2427;OK
2025-11-22 23:18:38.861;Step load 1-2;Get user session;true;200;359;712;OK
2025-11-22 23:18:39.151;Step load 1-10;Get movie;true;200;77;2291;OK
2025-11-22 23:18:38.493;Step load 1-6;Get user session;true;200;797;712;OK
2025-11-22 23:18:38.933;Step load 1-16;Get user session;true;200;364;712;OK
2025-11-22 23:18:39.221;Step load 1-2;Get popular movies;true;200;77;13625;OK
2025-11-22 23:18:39.142;Step load 1-5;Rate movie;true;201;200;635;Created
2025-11-22 23:18:38.750;Step load 1-13;Rate movie;true;201;599;635;Created
2025-11-22 23:18:39.084;Step load 1-18;Delete movie rating;true;200;283;710;OK
2025-11-22 23:18:39.300;Step load 1-2;Get movie;true;200;70;2384;OK
2025-11-22 23:18:39.291;Step load 1-6;Get popular movies;true;200;82;13625;OK
2025-11-22 23:18:39.299;Step load 1-16;Get popular movies;true;200;79;13625;OK
2025-11-22 23:18:39.027;Step load 1-4;Get user session;true;200;386;712;OK
2025-11-22 23:18:38.799;Step load 1-1;Delete movie rating;true;200;617;710;OK
2025-11-22 23:18:39.230;Step load 1-10;Rate movie;true;201;205;635;Created
2025-11-22 23:18:39.376;Step load 1-6;Get movie;true;200;69;2427;OK
2025-11-22 23:18:39.379;Step load 1-16;Get movie;true;200;73;1496;OK
2025-11-22 23:18:39.215;Step load 1-17;Rate movie;true;201;269;635;Created
2025-11-22 23:18:39.415;Step load 1-4;Get popular movies;true;200;74;13625;OK
2025-11-22 23:18:38.650;Step load 1-15;Get user session;true;200;844;712;OK
2025-11-22 23:18:39.127;Step load 1-9;Get user session;true;200;429;712;OK
2025-11-22 23:18:39.491;Step load 1-4;Get movie;true;200;68;2610;OK
2025-11-22 23:18:38.728;Step load 1-19;Get user session;true;200;836;712;OK
2025-11-22 23:18:39.496;Step load 1-15;Get popular movies;true;200;82;13625;OK
2025-11-22 23:18:39.204;Step load 1-11;Get user session;true;200;377;712;OK
2025-11-22 23:18:39.344;Step load 1-5;Delete movie rating;true;200;277;710;OK
2025-11-22 23:18:38.927;Step load 1-7;Delete movie rating;true;200;703;710;OK
2025-11-22 23:18:39.558;Step load 1-9;Get popular movies;true;200;76;13625;OK
2025-11-22 23:18:39.453;Step load 1-16;Rate movie;true;201;206;635;Created
2025-11-22 23:18:39.580;Step load 1-15;Get movie;true;200;79;1649;OK
2025-11-22 23:18:39.565;Step load 1-19;Get popular movies;true;200;94;13625;OK
2025-11-22 23:18:39.582;Step load 1-11;Get popular movies;true;200;89;13625;OK
2025-11-22 23:18:39.371;Step load 1-2;Rate movie;true;201;333;635;Created
2025-11-22 23:18:38.845;Step load 1-3;Get user session;true;200;859;712;OK
2025-11-22 23:18:39.635;Step load 1-9;Get movie;true;200;98;2134;OK
2025-11-22 23:18:39.660;Step load 1-19;Get movie;true;200;74;1974;OK
2025-11-22 23:18:39.673;Step load 1-11;Get movie;true;200;75;2291;OK
2025-11-22 23:18:39.561;Step load 1-4;Rate movie;true;201;199;635;Created
2025-11-22 23:18:38.923;Step load 1-12;Get user session;true;200;855;712;OK
2025-11-22 23:18:39.706;Step load 1-3;Get popular movies;true;200;75;13625;OK
2025-11-22 23:18:39.155;Step load 1-20;Rate movie;true;201;691;635;Created
2025-11-22 23:18:39.783;Step load 1-3;Get movie;true;200;70;1496;OK
2025-11-22 23:18:39.780;Step load 1-12;Get popular movies;true;200;75;13625;OK
2025-11-22 23:18:39.662;Step load 1-16;Delete movie rating;true;200;196;710;OK
2025-11-22 23:18:39.661;Step load 1-15;Rate movie;true;201;213;635;Created
2025-11-22 23:18:39.165;Step load 1-14;Get user session;true;200;756;712;OK
2025-11-22 23:18:39.707;Step load 1-2;Delete movie rating;true;200;217;710;OK
2025-11-22 23:18:39.857;Step load 1-12;Get movie;true;200;81;2610;OK
2025-11-22 23:18:39.418;Step load 1-1;Get user session;true;200;527;712;OK
2025-11-22 23:18:39.749;Step load 1-11;Rate movie;true;201;258;635;Created
2025-11-22 23:18:39.923;Step load 1-14;Get popular movies;true;200;87;13625;OK
2025-11-22 23:18:39.734;Step load 1-9;Rate movie;true;201;278;635;Created
2025-11-22 23:18:39.946;Step load 1-1;Get popular movies;true;200;85;13625;OK
2025-11-22 23:18:39.446;Step load 1-6;Rate movie;true;201;616;635;Created
2025-11-22 23:18:39.351;Step load 1-13;Get user session;true;200;717;712;OK
2025-11-22 23:18:39.855;Step load 1-3;Rate movie;true;201;219;635;Created
2025-11-22 23:18:39.848;Step load 1-20;Delete movie rating;true;200;226;710;OK
2025-11-22 23:18:40.012;Step load 1-14;Get movie;true;200;90;2500;OK
2025-11-22 23:18:40.033;Step load 1-1;Get movie;true;200;69;2427;OK
2025-11-22 23:18:39.437;Step load 1-10;Get user session;true;200;691;712;OK
2025-11-22 23:18:40.069;Step load 1-13;Get popular movies;true;200;76;13625;OK
2025-11-22 23:18:39.940;Step load 1-12;Rate movie;true;201;212;635;Created
2025-11-22 23:18:39.369;Step load 1-18;Get user session;true;200;835;712;OK
2025-11-22 23:18:40.129;Step load 1-10;Get popular movies;true;200;76;13625;OK
2025-11-22 23:18:40.146;Step load 1-13;Get movie;true;200;75;2085;OK
2025-11-22 23:18:40.076;Step load 1-3;Delete movie rating;true;200;195;710;OK
2025-11-22 23:18:40.207;Step load 1-10;Get movie;true;200;71;2678;OK
2025-11-22 23:18:39.735;Step load 1-19;Rate movie;true;201;545;635;Created
2025-11-22 23:18:40.205;Step load 1-18;Get popular movies;true;200;88;13625;OK
2025-11-22 23:18:39.762;Step load 1-4;Delete movie rating;true;200;575;710;OK
2025-11-22 23:18:40.160;Step load 1-12;Delete movie rating;true;200;194;710;OK
2025-11-22 23:18:40.103;Step load 1-14;Rate movie;true;201;253;635;Created
2025-11-22 23:18:40.294;Step load 1-18;Get movie;true;200;73;2384;OK
2025-11-22 23:18:39.876;Step load 1-15;Delete movie rating;true;200;541;710;OK
2025-11-22 23:18:40.222;Step load 1-13;Rate movie;true;201;203;635;Created
2025-11-22 23:18:40.280;Step load 1-10;Rate movie;true;201;199;635;Created
2025-11-22 23:18:40.014;Step load 1-9;Delete movie rating;true;200;467;710;OK
2025-11-22 23:18:40.283;Step load 1-19;Delete movie rating;true;200;211;710;OK
2025-11-22 23:18:40.104;Step load 1-1;Rate movie;true;201;455;635;Created
2025-11-22 23:18:40.359;Step load 1-14;Delete movie rating;true;200;202;710;OK
2025-11-22 23:18:40.368;Step load 1-18;Rate movie;true;201;202;635;Created
2025-11-22 23:18:40.427;Step load 1-13;Delete movie rating;true;200;207;710;OK
2025-11-22 23:18:40.480;Step load 1-10;Delete movie rating;true;200;232;710;OK
2025-11-22 23:18:40.572;Step load 1-18;Delete movie rating;true;200;198;710;OK
2025-11-22 23:18:39.487;Step load 1-17;Get user session;false;Non HTTP response code: java.net.SocketException;0;3379;Non HTTP response message: Попытка установить соединение была безуспешной, т.к. от другого компьютера за требуемое время не получен нужный отклик, или было разорвано уже установленное соединение из-за неверного отклика уже подключенного компьютера
2025-11-22 23:18:58.811;Step load 1-17;Get popular movies;true;200;240;13625;OK
2025-11-22 23:18:59.052;Step load 1-17;Get movie;true;200;79;2345;OK
2025-11-22 23:18:59.133;Step load 1-17;Rate movie;false;401;198;664;Unauthorized
2025-11-22 23:18:59.334;Step load 1-17;Delete movie rating;false;401;199;664;Unauthorized
2025-11-22 23:18:59.535;Step load 1-17;Get user session;true;200;350;712;OK
2025-11-22 23:18:40.636;Step load 1-13;Get user session;false;Non HTTP response code: java.net.SocketException;0;3379;Non HTTP response message: Попытка установить соединение была безуспешной, т.к. от другого компьютера за требуемое время не получен нужный отклик, или было разорвано уже установленное соединение из-за неверного отклика уже подключенного компьютера
2025-11-22 23:18:59.886;Step load 1-17;Get popular movies;true;200;78;13625;OK
2025-11-22 23:18:59.967;Step load 1-17;Get movie;true;200;78;2260;OK
2025-11-22 23:18:59.964;Step load 1-13;Get popular movies;true;200;234;13625;OK
2025-11-22 23:19:00.046;Step load 1-17;Rate movie;true;201;202;635;Created
2025-11-22 23:19:00.200;Step load 1-13;Get movie;true;200;76;2237;OK
2025-11-22 23:19:00.250;Step load 1-17;Delete movie rating;true;200;197;710;OK
2025-11-22 23:19:00.278;Step load 1-13;Rate movie;false;401;243;664;Unauthorized
2025-11-22 23:19:00.449;Step load 1-17;Get user session;true;200;355;712;OK
2025-11-22 23:19:00.523;Step load 1-13;Get user session;true;200;353;712;OK
2025-11-22 23:19:00.805;Step load 1-17;Get popular movies;true;200;81;13625;OK
2025-11-22 23:19:00.878;Step load 1-13;Get popular movies;true;200;76;13625;OK
2025-11-22 23:19:00.887;Step load 1-17;Get movie;true;200;79;2390;OK
2025-11-22 23:18:39.622;Step load 1-5;Get user session;true;200;21394;712;OK
2025-11-22 23:18:39.632;Step load 1-7;Get user session;true;200;21388;712;OK
2025-11-22 23:19:00.956;Step load 1-13;Get movie;true;200;75;2345;OK
2025-11-22 23:19:01.021;Step load 1-7;Get popular movies;true;200;93;13625;OK
2025-11-22 23:19:01.017;Step load 1-5;Get popular movies;true;200;97;13625;OK
2025-11-22 23:19:00.967;Step load 1-17;Rate movie;true;201;220;635;Created
2025-11-22 23:19:01.115;Step load 1-7;Get movie;true;200;74;3103;OK
2025-11-22 23:19:01.116;Step load 1-5;Get movie;true;200;74;3103;OK
2025-11-22 23:19:01.033;Step load 1-13;Rate movie;true;201;215;635;Created
2025-11-22 23:18:39.926;Step load 1-2;Get user session;true;200;21394;712;OK
2025-11-22 23:18:39.859;Step load 1-16;Get user session;true;200;21470;712;OK
2025-11-22 23:18:40.009;Step load 1-11;Get user session;true;200;21376;712;OK
2025-11-22 23:19:01.190;Step load 1-7;Rate movie;true;201;201;635;Created
2025-11-22 23:19:01.190;Step load 1-17;Delete movie rating;true;200;207;710;OK
2025-11-22 23:19:01.321;Step load 1-2;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:01.331;Step load 1-16;Get popular movies;true;200;82;13625;OK
2025-11-22 23:19:01.192;Step load 1-5;Rate movie;true;201;264;635;Created
2025-11-22 23:18:40.076;Step load 1-20;Get user session;true;200;21388;712;OK
2025-11-22 23:19:01.250;Step load 1-13;Delete movie rating;true;200;214;710;OK
2025-11-22 23:19:01.386;Step load 1-11;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:01.401;Step load 1-2;Get movie;true;200;72;1496;OK
2025-11-22 23:19:01.415;Step load 1-16;Get movie;true;200;76;1974;OK
2025-11-22 23:18:40.064;Step load 1-6;Get user session;true;200;21469;712;OK
2025-11-22 23:19:01.465;Step load 1-11;Get movie;true;200;71;2237;OK
2025-11-22 23:18:18.732;Step load 1-8;Get user session;false;Non HTTP response code: java.net.SocketException;0;3379;Non HTTP response message: Попытка установить соединение была безуспешной, т.к. от другого компьютера за требуемое время не получен нужный отклик, или было разорвано уже установленное соединение из-за неверного отклика уже подключенного компьютера
2025-11-22 23:19:01.465;Step load 1-20;Get popular movies;true;200;91;13625;OK
2025-11-22 23:19:01.393;Step load 1-7;Delete movie rating;true;200;198;710;OK
2025-11-22 23:19:01.534;Step load 1-6;Get popular movies;true;200;74;13625;OK
2025-11-22 23:19:01.558;Step load 1-20;Get movie;true;200;95;1649;OK
2025-11-22 23:19:01.458;Step load 1-5;Delete movie rating;true;200;206;710;OK
2025-11-22 23:19:01.610;Step load 1-6;Get movie;true;200;83;2390;OK
2025-11-22 23:19:01.492;Step load 1-16;Rate movie;true;201;206;635;Created
2025-11-22 23:19:01.538;Step load 1-11;Rate movie;true;201;201;635;Created
2025-11-22 23:18:40.272;Step load 1-3;Get user session;true;200;21468;712;OK
2025-11-22 23:18:40.355;Step load 1-12;Get user session;true;200;21425;712;OK
2025-11-22 23:19:01.543;Step load 1-8;Get popular movies;true;200;239;13625;OK
2025-11-22 23:19:01.475;Step load 1-2;Rate movie;true;201;331;635;Created
2025-11-22 23:19:01.398;Step load 1-17;Get user session;true;200;419;712;OK
2025-11-22 23:19:01.741;Step load 1-3;Get popular movies;true;200;78;13625;OK
2025-11-22 23:18:40.418;Step load 1-15;Get user session;true;200;21433;712;OK
2025-11-22 23:19:01.784;Step load 1-8;Get movie;true;200;74;2390;OK
2025-11-22 23:19:01.781;Step load 1-12;Get popular movies;true;200;79;13625;OK
2025-11-22 23:18:40.496;Step load 1-19;Get user session;true;200;21385;712;OK
2025-11-22 23:18:40.340;Step load 1-4;Get user session;true;200;21544;712;OK
2025-11-22 23:19:01.821;Step load 1-3;Get movie;true;200;73;2500;OK
2025-11-22 23:19:01.818;Step load 1-17;Get popular movies;true;200;83;13625;OK
2025-11-22 23:19:01.466;Step load 1-13;Get user session;true;200;461;712;OK
2025-11-22 23:19:01.852;Step load 1-15;Get popular movies;true;200;76;13625;OK
2025-11-22 23:19:01.861;Step load 1-12;Get movie;true;200;73;2610;OK
2025-11-22 23:19:01.655;Step load 1-20;Rate movie;true;201;299;635;Created
2025-11-22 23:19:01.882;Step load 1-19;Get popular movies;true;200;74;13625;OK
2025-11-22 23:19:01.886;Step load 1-4;Get popular movies;true;200;76;13625;OK
2025-11-22 23:18:40.562;Step load 1-14;Get user session;true;200;21404;712;OK
2025-11-22 23:19:01.903;Step load 1-17;Get movie;true;200;77;1870;OK
2025-11-22 23:19:01.930;Step load 1-15;Get movie;true;200;70;2246;OK
2025-11-22 23:18:40.562;Step load 1-1;Get user session;true;200;21439;712;OK
2025-11-22 23:19:01.928;Step load 1-13;Get popular movies;true;200;77;13625;OK
2025-11-22 23:19:01.694;Step load 1-6;Rate movie;true;201;327;635;Created
2025-11-22 23:19:01.958;Step load 1-19;Get movie;true;200;71;2427;OK
2025-11-22 23:19:01.964;Step load 1-4;Get movie;true;200;72;2291;OK
2025-11-22 23:19:01.967;Step load 1-14;Get popular movies;true;200;75;13625;OK
2025-11-22 23:19:01.665;Step load 1-5;Get user session;true;200;400;712;OK
2025-11-22 23:19:02.002;Step load 1-1;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:02.007;Step load 1-13;Get movie;true;200;75;2418;OK
2025-11-22 23:19:01.699;Step load 1-16;Delete movie rating;true;200;396;710;OK
2025-11-22 23:19:02.044;Step load 1-14;Get movie;true;200;69;1496;OK
2025-11-22 23:19:01.741;Step load 1-11;Get user session;true;200;410;712;OK
2025-11-22 23:19:02.081;Step load 1-1;Get movie;true;200;72;2085;OK
2025-11-22 23:19:02.066;Step load 1-5;Get popular movies;true;200;85;13625;OK
2025-11-22 23:18:40.483;Step load 1-9;Get user session;true;200;21690;712;OK
2025-11-22 23:19:01.896;Step load 1-3;Rate movie;true;201;315;635;Created
2025-11-22 23:19:02.154;Step load 1-5;Get movie;true;200;89;2260;OK
2025-11-22 23:19:02.037;Step load 1-4;Rate movie;true;201;206;635;Created
2025-11-22 23:19:02.152;Step load 1-11;Get popular movies;true;200;91;13625;OK
2025-11-22 23:19:02.174;Step load 1-9;Get popular movies;true;200;82;13625;OK
2025-11-22 23:19:01.592;Step load 1-7;Get user session;true;200;669;712;OK
2025-11-22 23:19:01.956;Step load 1-20;Delete movie rating;true;200;319;710;OK
2025-11-22 23:19:01.809;Step load 1-2;Delete movie rating;true;200;495;710;OK
2025-11-22 23:19:02.083;Step load 1-13;Rate movie;true;201;232;635;Created
2025-11-22 23:19:02.245;Step load 1-11;Get movie;true;200;74;2500;OK
2025-11-22 23:19:02.258;Step load 1-9;Get movie;true;200;92;2237;OK
2025-11-22 23:19:02.031;Step load 1-19;Rate movie;true;201;319;635;Created
2025-11-22 23:19:02.262;Step load 1-7;Get popular movies;true;200;88;13625;OK
2025-11-22 23:19:01.860;Step load 1-8;Rate movie;false;401;514;664;Unauthorized
2025-11-22 23:19:02.115;Step load 1-14;Rate movie;true;201;264;635;Created
2025-11-22 23:19:02.153;Step load 1-1;Rate movie;true;201;270;635;Created
2025-11-22 23:19:02.352;Step load 1-7;Get movie;true;200;75;2246;OK
2025-11-22 23:18:40.714;Step load 1-10;Get user session;true;200;21738;712;OK
2025-11-22 23:19:02.245;Step load 1-5;Rate movie;true;201;210;635;Created
2025-11-22 23:19:02.213;Step load 1-3;Delete movie rating;true;200;279;710;OK
2025-11-22 23:19:01.936;Step load 1-12;Rate movie;true;201;589;635;Created
2025-11-22 23:19:02.320;Step load 1-11;Rate movie;true;201;222;635;Created
2025-11-22 23:19:02.453;Step load 1-10;Get popular movies;true;200;89;13625;OK
2025-11-22 23:19:02.097;Step load 1-16;Get user session;true;200;479;712;OK
2025-11-22 23:19:02.381;Step load 1-14;Delete movie rating;true;200;214;710;OK
2025-11-22 23:18:40.772;Step load 1-18;Get user session;true;200;21827;712;OK
2025-11-22 23:19:02.544;Step load 1-10;Get movie;true;200;70;1870;OK
2025-11-22 23:19:02.351;Step load 1-9;Rate movie;true;201;301;635;Created
2025-11-22 23:19:02.578;Step load 1-16;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:02.305;Step load 1-2;Get user session;true;200;373;712;OK
2025-11-22 23:19:02.600;Step load 1-18;Get popular movies;true;200;86;13625;OK
2025-11-22 23:19:01.982;Step load 1-17;Rate movie;true;201;719;635;Created
2025-11-22 23:19:02.376;Step load 1-8;Delete movie rating;false;401;328;664;Unauthorized
2025-11-22 23:19:02.658;Step load 1-16;Get movie;true;200;74;2291;OK
2025-11-22 23:19:02.002;Step load 1-15;Rate movie;true;201;735;635;Created
2025-11-22 23:19:02.353;Step load 1-19;Get user session;true;200;394;712;OK
2025-11-22 23:19:02.688;Step load 1-18;Get movie;true;200;74;2384;OK
2025-11-22 23:19:02.679;Step load 1-2;Get popular movies;true;200;86;13625;OK
2025-11-22 23:19:02.429;Step load 1-7;Rate movie;true;201;359;635;Created
2025-11-22 23:19:02.023;Step load 1-6;Delete movie rating;true;200;791;710;OK
2025-11-22 23:19:02.544;Step load 1-11;Delete movie rating;true;200;271;710;OK
2025-11-22 23:19:02.747;Step load 1-19;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:02.767;Step load 1-2;Get movie;true;200;76;2085;OK
2025-11-22 23:19:02.425;Step load 1-1;Delete movie rating;true;200;450;710;OK
2025-11-22 23:19:02.276;Step load 1-20;Get user session;true;200;599;712;OK
2025-11-22 23:19:02.827;Step load 1-19;Get movie;true;200;73;1870;OK
2025-11-22 23:19:02.318;Step load 1-13;Get user session;true;200;607;712;OK
2025-11-22 23:19:02.456;Step load 1-5;Delete movie rating;true;200;488;710;OK
2025-11-22 23:19:02.875;Step load 1-20;Get popular movies;true;200;82;13625;OK
2025-11-22 23:19:02.527;Step load 1-12;Delete movie rating;true;200;464;710;OK
2025-11-22 23:19:02.925;Step load 1-13;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:02.246;Step load 1-4;Get user session;true;200;786;712;OK
